[ 0.002128, [\pitch, 59.000000, \amp, -5.868864]]
[ 0.000098, [\pitch, 64.000000, \amp, -2.353972]]
[ 0.001296, [\pitch, 64.000000, \amp, -2.355517]]
[ 0.001884, [\pitch, 64.000000, \amp, -2.375985]]
[ 0.001052, [\pitch, 64.000000, \amp, -2.405722]]
[ 0.000538, [\pitch, 64.000000, \amp, -2.422328]]
[ 0.002079, [\pitch, 63.000000, \amp, -2.430825]]
[ 0.001810, [\pitch, 63.000000, \amp, -2.463651]]
[ 0.000538, [\pitch, 63.000000, \amp, -2.492229]]
[ 0.002226, [\pitch, 63.000000, \amp, -2.500726]]
[ 0.001810, [\pitch, 63.000000, \amp, -2.535869]]
[ 0.001639, [\pitch, 63.000000, \amp, -2.564448]]
[ 0.001859, [\pitch, 61.000000, \amp, -2.590322]]
[ 0.000709, [\pitch, 64.000000, \amp, -2.619673]]
[ 0.001566, [\pitch, 64.000000, \amp, -2.630873]]
[ 0.000538, [\pitch, 64.000000, \amp, -2.655589]]
[ 0.000954, [\pitch, 64.000000, \amp, -2.664085]]
[ 0.000245, [\pitch, 64.000000, \amp, -2.679147]]
[ 0.001296, [\pitch, 64.000000, \amp, -2.683009]]
[ 0.001884, [\pitch, 59.000000, \amp, -2.703477]]
[ 0.001052, [\pitch, 59.000000, \amp, -2.733214]]
[ 0.000538, [\pitch, 59.000000, \amp, -2.749820]]
[ 0.002079, [\pitch, 59.000000, \amp, -2.758317]]
[ 0.001810, [\pitch, 59.000000, \amp, -2.791143]]
[ 0.001957, [\pitch, 59.000000, \amp, -2.819721]]
[ 0.001101, [\pitch, 59.000000, \amp, -2.850617]]
[ 0.000391, [\pitch, 59.000000, \amp, -2.867996]]
[ 0.000538, [\pitch, 59.000000, \amp, -2.874175]]
[ 0.002226, [\pitch, 59.000000, \amp, -2.882671]]
[ 0.001810, [\pitch, 59.000000, \amp, -2.917815]]
[ 0.000538, [\pitch, 61.000000, \amp, -2.946393]]
[ 0.002226, [\pitch, 61.000000, \amp, -2.954889]]
[ 0.001810, [\pitch, 61.000000, \amp, -2.990033]]
[ 0.001296, [\pitch, 61.000000, \amp, -3.018611]]
[ 0.001884, [\pitch, 61.000000, \amp, -3.039079]]
[ 0.001052, [\pitch, 61.000000, \amp, -3.068816]]
[ 0.000538, [\pitch, 61.000000, \amp, -3.085422]]
[ 0.002226, [\pitch, 61.000000, \amp, -3.093919]]
[ 0.001810, [\pitch, 61.000000, \amp, -3.129062]]
[ 0.001639, [\pitch, 61.000000, \amp, -3.157641]]
[ 0.001859, [\pitch, 61.000000, \amp, -3.183516]]
[ 0.000709, [\pitch, 61.000000, \amp, -3.212866]]
[ 0.001932, [\pitch, 61.000000, \amp, -3.224066]]
[ 0.001590, [\pitch, 61.000000, \amp, -3.254575]]
[ 0.000416, [\pitch, 61.000000, \amp, -3.279678]]
[ 0.000538, [\pitch, 61.000000, \amp, -3.286243]]
[ 0.002226, [\pitch, 61.000000, \amp, -3.294739]]
[ 0.001810, [\pitch, 61.000000, \amp, -3.329883]]
[ 0.002250, [\pitch, 61.000000, \amp, -3.358461]]
[ 0.001248, [\pitch, 61.000000, \amp, -3.393991]]
[ 0.000098, [\pitch, 61.000000, \amp, -3.413687]]
[ 0.000538, [\pitch, 61.000000, \amp, -3.415232]]
[ 0.001125, [\pitch, 61.000000, \amp, -3.423728]]
[ 0.001663, [\pitch, 61.000000, \amp, -3.441493]]
[ 0.000685, [\pitch, 59.000000, \amp, -3.467754]]
[ 0.000758, [\pitch, 59.000000, \amp, -3.478567]]
[ 0.001663, [\pitch, 59.000000, \amp, -3.490539]]
[ 0.001590, [\pitch, 59.000000, \amp, -3.516801]]
[ 0.001541, [\pitch, 59.000000, \amp, -3.541903]]
[ 0.001835, [\pitch, 59.000000, \amp, -3.566233]]
[ 0.000807, [\pitch, 59.000000, \amp, -3.595198]]
[ 0.000538, [\pitch, 59.000000, \amp, -3.607942]]
[ 0.001125, [\pitch, 59.000000, \amp, -3.616438]]
[ 0.001663, [\pitch, 59.000000, \amp, -3.634203]]
[ 0.000685, [\pitch, 59.000000, \amp, -3.660465]]
[ 0.000538, [\pitch, 59.000000, \amp, -3.671278]]
[ 0.001125, [\pitch, 59.000000, \amp, -3.679774]]
[ 0.001663, [\pitch, 59.000000, \amp, -3.697539]]
[ 0.000685, [\pitch, 59.000000, \amp, -3.723800]]
[ 0.002104, [\pitch, 59.000000, \amp, -3.734614]]
[ 0.000636, [\pitch, 60.000000, \amp, -3.767826]]
[ 0.000245, [\pitch, 60.000000, \amp, -3.777867]]
[ 0.002104, [\pitch, 60.000000, \amp, -3.781729]]
[ 0.000636, [\pitch, 60.000000, \amp, -3.814942]]
[ 0.000245, [\pitch, 60.000000, \amp, -3.824983]]
[ 0.001541, [\pitch, 60.000000, \amp, -3.828845]]
[ 0.001835, [\pitch, 60.000000, \amp, -3.853175]]
[ 0.000807, [\pitch, 60.000000, \amp, -3.882140]]
[ 0.001027, [\pitch, 60.000000, \amp, -3.894884]]
[ 0.001786, [\pitch, 60.000000, \amp, -3.911104]]
[ 0.001321, [\pitch, 60.000000, \amp, -3.939296]]
[ 0.002177, [\pitch, 60.000000, \amp, -3.960151]]
[ 0.000024, [\pitch, 60.000000, \amp, -3.994522]]
[ 0.001908, [\pitch, 60.000000, \amp, -3.994908]]
[ 0.000147, [\pitch, 60.000000, \amp, -4.025031]]
[ 0.002104, [\pitch, 60.000000, \amp, -4.027348]]
[ 0.000636, [\pitch, 60.000000, \amp, -4.060561]]
[ 0.000245, [\pitch, 60.000000, \amp, -4.070602]]
[ 0.000538, [\pitch, 60.000000, \amp, -4.074464]]
[ 0.001125, [\pitch, 60.000000, \amp, -4.082960]]
[ 0.001663, [\pitch, 60.000000, \amp, -4.100725]]
[ 0.000685, [\pitch, 61.000000, \amp, -4.126986]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.001492, [\pitch, 61.000000, \amp, -4.140889]]
[ 0.000660, [\pitch, 61.000000, \amp, -4.164447]]
[ 0.001027, [\pitch, 61.000000, \amp, -4.174874]]
[ 0.001786, [\pitch, 61.000000, \amp, -4.191094]]
[ 0.001321, [\pitch, 61.000000, \amp, -4.219286]]
[ 0.000758, [\pitch, 61.000000, \amp, -4.240141]]
[ 0.001663, [\pitch, 61.000000, \amp, -4.252113]]
[ 0.001590, [\pitch, 61.000000, \amp, -4.278374]]
[ 0.001639, [\pitch, 59.000000, \amp, -4.303477]]
[ 0.002202, [\pitch, 59.000000, \amp, -4.329352]]
[ 0.000709, [\pitch, 59.000000, \amp, -4.364109]]
[ 0.000122, [\pitch, 59.000000, \amp, -4.375309]]
[ 0.000612, [\pitch, 59.000000, \amp, -4.377240]]
[ 0.000147, [\pitch, -1, \amp, -inf]]
[ 0.001859, [\pitch, 59.000000, \amp, -4.389212]]
[ 0.001468, [\pitch, 59.000000, \amp, -4.418562]]
[ 0.000024, [\pitch, 59.000000, \amp, -4.441734]]
[ 0.002177, [\pitch, 59.000000, \amp, -4.442120]]
[ 0.001663, [\pitch, 59.000000, \amp, -4.476491]]
[ 0.000147, [\pitch, 59.000000, \amp, -4.502752]]
[ 0.000122, [\pitch, 59.000000, \amp, -4.505070]]
[ 0.000612, [\pitch, 59.000000, \amp, -4.507001]]
[ 0.000147, [\pitch, -1, \amp, -inf]]
[ 0.001859, [\pitch, 59.000000, \amp, -4.518973]]
[ 0.001468, [\pitch, 59.000000, \amp, -4.548323]]
[ 0.000587, [\pitch, 59.000000, \amp, -4.571495]]
[ 0.000587, [\pitch, 59.000000, \amp, -4.580763]]
[ 0.000685, [\pitch, 59.000000, \amp, -4.590032]]
[ 0.000563, [\pitch, 59.000000, \amp, -4.600846]]
[ 0.000489, [\pitch, 59.000000, \amp, -4.609728]]
[ 0.001639, [\pitch, 61.000000, \amp, -4.617452]]
[ 0.000245, [\pitch, 61.000000, \amp, -4.643327]]
[ 0.000538, [\pitch, 61.000000, \amp, -4.647189]]
[ 0.000465, [\pitch, 61.000000, \amp, -4.655685]]
[ 0.001639, [\pitch, 61.000000, \amp, -4.663023]]
[ 0.000245, [\pitch, 61.000000, \amp, -4.688898]]
[ 0.000538, [\pitch, 61.000000, \amp, -4.692760]]
[ 0.000465, [\pitch, 61.000000, \amp, -4.701256]]
[ 0.000024, [\pitch, 61.000000, \amp, -4.708594]]
[ 0.002177, [\pitch, 61.000000, \amp, -4.708980]]
[ 0.001663, [\pitch, 61.000000, \amp, -4.743351]]
[ 0.000147, [\pitch, 61.000000, \amp, -4.769612]]
[ 0.000024, [\pitch, 61.000000, \amp, -4.771929]]
[ 0.002177, [\pitch, 61.000000, \amp, -4.772315]]
[ 0.001663, [\pitch, 61.000000, \amp, -4.806687]]
[ 0.000147, [\pitch, 61.000000, \amp, -4.832948]]
[ 0.001566, [\pitch, 61.000000, \amp, -4.835265]]
[ 0.000318, [\pitch, 61.000000, \amp, -4.859981]]
[ 0.000465, [\pitch, 61.000000, \amp, -4.865002]]
[ 0.001639, [\pitch, 61.000000, \amp, -4.872340]]
[ 0.000245, [\pitch, 61.000000, \amp, -4.898214]]
[ 0.000538, [\pitch, 61.000000, \amp, -4.902076]]
[ 0.000465, [\pitch, 61.000000, \amp, -4.910573]]
[ 0.000024, [\pitch, 61.000000, \amp, -4.917910]]
[ 0.002177, [\pitch, 61.000000, \amp, -4.918297]]
[ 0.001663, [\pitch, 61.000000, \amp, -4.952668]]
[ 0.000147, [\pitch, 61.000000, \amp, -4.978929]]
[ 0.000783, [\pitch, 61.000000, \amp, -4.981246]]
[ 0.001052, [\pitch, 61.000000, \amp, -4.993604]]
[ 0.000636, [\pitch, 61.000000, \amp, -5.010211]]
[ 0.000514, [\pitch, 61.000000, \amp, -5.020252]]
[ 0.000024, [\pitch, 61.000000, \amp, -5.028362]]
[ 0.002177, [\pitch, 61.000000, \amp, -5.028748]]
[ 0.001663, [\pitch, 61.000000, \amp, -5.063119]]
[ 0.000147, [\pitch, 61.000000, \amp, -5.089380]]
[ 0.000122, [\pitch, 61.000000, \amp, -5.091697]]
[ 0.001517, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.002006, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000709, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000024, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.002177, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001663, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000147, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001517, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001981, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000832, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000636, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001345, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001272, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000367, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001345, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001199, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001003, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000171, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.002055, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001981, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000122, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000685, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000881, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001786, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000783, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.002153, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000954, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000636, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001345, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001272, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000367, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.002153, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000954, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000636, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001345, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001272, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000367, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000636, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001345, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001272, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000367, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000342, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000440, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000758, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001957, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000807, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.002153, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000954, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.002153, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000954, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.002153, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000954, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000440, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001908, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000636, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001345, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001272, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000367, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000489, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000391, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000905, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001737, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000563, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.002128, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000587, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000220, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001957, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001394, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000391, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001957, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001394, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000391, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001957, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001394, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000391, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001957, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001394, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000391, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001957, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001394, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000391, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001957, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001394, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000391, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001957, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001394, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000391, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001663, [\pitch, -1, \amp, -inf]]
[ 0.002226, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000685, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001957, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001394, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.000391, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.001321, [\pitch, 61.000000, \amp, -4.622889]]
[ 0.002348, [\pitch, -1, \amp, -inf]]
[ 0.001027, [\pitch, -1, \amp, -inf]]
[ 0.001957, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001394, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000391, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000147, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.002348, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.002202, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001199, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000978, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000122, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.002006, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000049, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001663, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000954, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000685, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000807, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000930, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001908, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000612, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001296, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001884, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001052, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.002079, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001810, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.002226, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001810, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001639, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001859, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000709, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001566, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000954, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000245, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001296, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001884, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001052, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.002079, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001810, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001957, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001101, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000391, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.002226, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001810, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.002226, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001810, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001296, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001884, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001052, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.002226, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001810, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001639, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001859, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000709, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001932, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001590, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000416, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.002226, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001810, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.002250, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001248, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000098, [\pitch, 58.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 58.000000, \amp, -4.622889]]
[ 0.001125, [\pitch, 58.000000, \amp, -4.622889]]
[ 0.001663, [\pitch, 58.000000, \amp, -4.622889]]
[ 0.000685, [\pitch, 58.000000, \amp, -4.622889]]
[ 0.000758, [\pitch, 58.000000, \amp, -4.622889]]
[ 0.001663, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001590, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001541, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001835, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000807, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001125, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001663, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000685, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001125, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001663, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000685, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.002104, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000636, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000245, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.002104, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000636, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000245, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001541, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001835, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000807, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001027, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001786, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001321, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.002177, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000024, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001908, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000147, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.002104, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000636, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000245, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000538, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001125, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001663, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000685, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.001492, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000660, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001027, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001786, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001321, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.000758, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001663, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001590, [\pitch, 60.000000, \amp, -4.622889]]
[ 0.001639, [\pitch, 58.000000, \amp, -4.622889]]
[ 0.002202, [\pitch, 58.000000, \amp, -4.622889]]
[ 0.000709, [\pitch, 58.000000, \amp, -4.622889]]
[ 0.001932, [\pitch, 58.000000, \amp, -4.622889]]
[ 0.002324, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000416, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001786, [\pitch, -1, \amp, -inf]]
[ 0.001614, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000563, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001248, [\pitch, -1, \amp, -inf]]
[ 0.000073, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001468, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.001027, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.002299, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.000049, [\pitch, -1, \amp, -inf]]
[ 0.001786, [\pitch, -1, \amp, -inf]]
[ 0.001614, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000563, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000807, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000269, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000024, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.002202, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001248, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.002299, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.000049, [\pitch, -1, \amp, -inf]]
[ 0.002299, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.000049, [\pitch, -1, \amp, -inf]]
[ 0.001566, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000783, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.002299, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.000049, [\pitch, -1, \amp, -inf]]
[ 0.001566, [\pitch, 59.000000, \amp, -4.622889]]
[ 0.000783, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000318, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000587, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.002226, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.001443, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.002030, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000832, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000318, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.002299, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.000049, [\pitch, -1, \amp, -inf]]
[ 0.002299, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000196, [\pitch, -1, \amp, -inf]]
[ 0.000049, [\pitch, -1, \amp, -inf]]
[ 0.001566, [\pitch, 63.000000, \amp, -4.622889]]
[ 0.000783, [\pitch, 63.000000, \amp, -4.622889]]
